# Time, Flux
1.368958574959833641e+00 1.154855209125037004e-05
1.386605917695533208e+00 3.945100821391598288e-04
1.387331448658130739e+00 1.644080412295777035e-05
1.388895772425087216e+00 1.386987121371916431e-04
1.389390772390470374e+00 -5.417807198817719777e-07
1.407037791018638018e+00 -2.062001634565737066e-05
1.407763031030242473e+00 6.333629263939853117e-05
1.409327621068143799e+00 1.189309303010919002e-04
1.427469764815441522e+00 1.539094232833768615e-04
1.428194813527568385e+00 -1.131916120405254326e-04
1.429759369252053602e+00 -2.853019040564587686e-05
1.447901538843552771e+00 -1.356027594616007249e-04
1.448626496111444339e+00 -8.885857055979345091e-06
1.450191317430210347e+00 9.030343141299111167e-05
1.450687362346798182e+00 -6.716864391146961353e-05
1.468333413105256113e+00 -1.038192737438682815e-05
1.469058178833563488e+00 3.563815125203183422e-05
1.471119457914028317e+00 1.006389685326055138e-06
1.488765387593275591e+00 -4.115793958063297529e-05
1.489489861650270086e+00 4.987871509905515845e-05
1.491551753475505393e+00 8.874227220486117531e-05
1.509197162319878771e+00 9.046253058460605203e-05
1.509921544554288175e+00 -8.565529695818165621e-05
1.511486859888748313e+00 -1.229251144430456633e-04
1.511983948112174403e+00 -2.595319431212851828e-05
1.529629137506390180e+00 7.320863294109612198e-05
1.530353227596549459e+00 1.902143128114629019e-05
1.531918706901990390e+00 -1.028371007654573980e-04
1.532416242742328905e+00 2.861581416812750633e-04
1.550061012932246740e+00 1.822174828022990966e-04
1.550785010734159641e+00 -6.415846905009649746e-05
1.552350553456847138e+00 -7.570913015812499012e-05
1.552848336446913891e+00 9.017875128375136569e-06
1.570492888823764588e+00 2.265417152302493463e-04
1.571216593986662247e+00 4.204549351790019964e-05
1.572782399771597284e+00 -6.857297331756575219e-05
1.573280529686599039e+00 -4.034485731656013561e-05
1.590924764708006478e+00 -1.158798388866513399e-04
1.593214246093623387e+00 -5.678072964003268017e-05
1.593712822919769678e+00 9.891489870868495373e-05
1.611356641065185613e+00 1.170122916551328082e-04
1.613646091717157560e+00 -1.800498138135155969e-04
1.614144915227370802e+00 1.371272432950263408e-04
1.631788517655195392e+00 -3.989050528089867063e-05
1.632511644379462723e+00 -3.997856184871385741e-05
1.634078037334177225e+00 -9.016639548934970137e-05
1.634577107535733376e+00 -6.211804116655363615e-05
1.652943428033665896e+00 -9.136698636428876839e-05
1.654509782724119304e+00 -3.894886183495707200e-04
1.655009399371920153e+00 5.619681818154730204e-05
1.673375111839902729e+00 -3.832139341834485256e-05
1.674941727649922996e+00 -3.887306467013652698e-05
1.675441590283298865e+00 9.519795083972921475e-06
1.693806695761793435e+00 -6.656872858005782022e-05
1.695373572334858636e+00 3.299525380114330810e-05
1.695873681193916127e+00 2.994495848144982319e-04
1.713516127261073052e+00 -2.035779993251908752e-05
1.714238479736138743e+00 8.927932376630563240e-05
1.715805316793478141e+00 1.504505974732593484e-05
1.716305971167457756e+00 2.038201841589479756e-04
1.733947905247305243e+00 9.960986734221497798e-05
1.734670163891621542e+00 8.667141591419101089e-05
1.736237261020789902e+00 -1.113288237912259308e-05
1.736738161147513893e+00 -2.112455571460804452e-05
1.754379883700721621e+00 1.445000123538484559e-04
1.755101948098797493e+00 1.044975226501241946e-05
1.756669104774402967e+00 -5.191543167510041490e-06
1.757170250661147293e+00 5.585016676464248244e-05
1.774811762378931235e+00 1.544214817840892039e-04
1.775533532457245656e+00 -7.648955730403274843e-05
1.777100848534530542e+00 1.051984454627117124e-04
1.795243541296486001e+00 -2.667000525463884520e-06
1.795965216932870590e+00 -1.166432598058177365e-05
1.797532791830519727e+00 6.754939222926557320e-05
1.798034727820777334e+00 9.780570313529499983e-05
1.815675520681224953e+00 -7.969401298594826742e-05
1.816397001460188676e+00 -1.526237890481621008e-04
1.817964634885640862e+00 1.439005214971142920e-04
1.818466815937426873e+00 1.376566535819687630e-04
1.836107400290757141e+00 6.687639819365463225e-05
1.838396377714445862e+00 7.321423016800030794e-05
1.838899103582662065e+00 1.094140792163464745e-04
1.856539380141157380e+00 1.993638422128238773e-04
1.858828320079112473e+00 2.966828542946995328e-04
1.859331290768750478e+00 4.536268135942299475e-05
1.876971160455696008e+00 -6.085937532389086433e-05
1.877692055840213925e+00 9.161492592820151017e-05
1.879260162435741677e+00 1.371745749960293580e-04
1.879763377488416154e+00 7.365983993419787125e-05
1.897403040996550772e+00 4.743805866387872252e-05
1.898123640868050188e+00 -1.248727156882125711e-04
1.900195663736667484e+00 3.435212810605746549e-05
1.917835021778273585e+00 2.018252197699297256e-04
1.918555325983959392e+00 -1.570960675027512269e-05
1.920123845999398782e+00 1.960946558116791693e-04
1.938266802791304144e+00 6.262044035350553841e-05
1.938987111209769409e+00 -6.232127207556296645e-06
1.940555587423943962e+00 1.850303599339628790e-04
1.941059934848453850e+00 -6.782659002339565789e-05
1.958698684263481482e+00 -4.956862665310170078e-05
1.959418696557747808e+00 -6.029536470235098553e-05
1.961492219699721318e+00 -1.098544051763408383e-04
1.979130665976526871e+00 2.398166563795632396e-05
1.979850482023664426e+00 2.019314349556875442e-04
1.981924404091842007e+00 -1.417921766942278395e-04
1.999562447920880004e+00 -7.085812074951205162e-05
2.000282067597197511e+00 5.570191059120893957e-07
2.001851209852532065e+00 1.464389594136470351e-04
2.002356688019062858e+00 -3.633944320206606980e-05
2.019994330091549273e+00 1.820119729578237810e-04
2.020713753324287154e+00 1.687792136528418695e-04
2.022282950353030628e+00 -6.425414166326161834e-05
2.022788771937484853e+00 -5.126950008799384085e-06
2.040426212735155787e+00 -8.472140024901280412e-06
2.041145539110345908e+00 -5.521709461512892678e-05
2.042714890389390803e+00 1.571213812023461941e-04
2.043220954932621680e+00 -1.499709937764883761e-04
2.060858095611592944e+00 -1.352820743186047337e-04
2.061577225004782576e+00 -6.651146177855353193e-06
2.063146729952052283e+00 -3.579272597357708994e-05
2.063653137462097220e+00 5.151672243438020084e-05
2.081290078947176880e+00 -4.880824374490800997e-05
2.083578569521989721e+00 1.812569100487380013e-04
2.084085319518635515e+00 1.239819201767797751e-04
2.101721962289275325e+00 6.458652009496111148e-05
2.103261167253208441e+00 -2.663452121788703109e-04
2.104010408626265871e+00 1.915595170691339832e-04
2.104517501582449768e+00 -1.583679436138486966e-05
2.122153746096273608e+00 1.298592253769468937e-05
2.122872283459344089e+00 1.288797976841280445e-04
2.123692837788098586e+00 -1.910389973395600961e-04
2.124442247723266064e+00 1.786135001426600809e-04
2.124949682714941446e+00 -9.510917996628533687e-05
2.143303969826718003e+00 -4.645762435721591108e-05
2.144124608316474223e+00 -9.390471629182075262e-05
2.144874186362642376e+00 1.798319062717599281e-04
2.145381863840157166e+00 -6.246991954521076949e-05
2.163735656310507238e+00 1.208853580254185353e-04
2.164556178617772275e+00 -7.316732925492532545e-05
2.165305924767665147e+00 2.631858126742212477e-04
2.165814044041326270e+00 -2.036074322590587985e-05
2.183449399374921995e+00 -5.737081920246823861e-05
2.184167342903435838e+00 -5.246539929508210596e-05
2.184987848912555819e+00 -6.260138351358881224e-05
2.185737762933342765e+00 2.645447457027714166e-04
2.186246224242495373e+00 -1.845811103033413917e-05
2.203881384340320437e+00 -1.177240152681449295e-04
2.204599029620055717e+00 -5.030758304173678217e-05
2.205419619098961448e+00 -2.718820459141306179e-06
2.206678403505065944e+00 4.920572868090643406e-05
2.224313269777894675e+00 -8.064287669843930005e-05
2.225030716453090918e+00 8.321607026636177764e-05
2.225851189283844178e+00 -1.537517601660045642e-04
2.227110582774912473e+00 1.035814107003026374e-06
2.244745155208192955e+00 -1.238804195309697377e-04
2.245462403395265483e+00 2.551284628667359141e-05
2.246282859353073036e+00 -2.107020372474179893e-04
2.247542861114197876e+00 -4.376163663825673032e-05
2.265177041111428480e+00 -1.383263965353656090e-04
2.265894190461892777e+00 -3.443147733743236037e-05
2.266714629299372064e+00 -3.602487896673968313e-05
2.267465212591844193e+00 -1.403865796321515148e-04
2.267974939444684424e+00 -9.800304664503672029e-06
2.285608927480325292e+00 1.874883714984729665e-04
2.286325777643412493e+00 -3.514515044781864182e-05
2.287146199135008828e+00 2.069629872897991107e-04
2.287896949367052457e+00 -1.848462768492655840e-04
2.288407117317547090e+00 -4.995823023238889069e-05
2.306040813849222104e+00 -1.056272707049023455e-05
2.306757564935594473e+00 3.146493640966950702e-05
2.307577868964131085e+00 -8.866910128450557736e-05
2.308328785902915570e+00 -1.686062644534027711e-04
2.308839394259848632e+00 3.388544079770382391e-05
2.326472700676504246e+00 1.029439790293959852e-04
2.327189252350706283e+00 -3.399762620541225820e-05
2.328009638684875426e+00 -1.534951565516475881e-04
2.328760721981154802e+00 -1.037994679747136409e-04
2.329271471193351317e+00 -3.785133351623139040e-05
2.346904587976723633e+00 -8.245123223286656398e-05
2.348441208404096869e+00 4.559909947317562919e-05
2.349192458057871136e+00 -3.173967553664082251e-05
2.349703647669230122e+00 -4.348578530625780834e-05
2.367336475269667062e+00 3.062776694001441735e-06
2.368052627522899911e+00 1.132268352732221736e-04
