# Time, Flux
1.983923260138755722e+03 1.005220301994181664e+00
1.983943692322100105e+03 1.005262783813457572e+00
1.983964124304511643e+03 1.005315629441752012e+00
1.983984556386916665e+03 1.005395446590217512e+00
1.984004988568398403e+03 1.005197060735228742e+00
1.984025420549878618e+03 1.005197422362605009e+00
1.984045852630886657e+03 1.005472114030365516e+00
1.984066284811437072e+03 1.005064799611974369e+00
1.984086716791520303e+03 1.005129382293573403e+00
1.984107148871597019e+03 1.005180703274397347e+00
1.984127581050750450e+03 1.005183640322149907e+00
1.984148013029902359e+03 1.004970343689861378e+00
1.984168445108116430e+03 1.005053176894177946e+00
1.984188877286338538e+03 1.004972955307780635e+00
1.984209309364086948e+03 1.005180293789692536e+00
1.984229741341376211e+03 1.005064000133549573e+00
1.984250173518201336e+03 1.005034785931954833e+00
1.984270605595025700e+03 1.005087934540644934e+00
1.984291037670911464e+03 1.004973396117281981e+00
1.984311469746804505e+03 1.004987624536091584e+00
1.984331901821758947e+03 1.005075632422811394e+00
1.984352333996721427e+03 1.004948242827538252e+00
1.984372765971216722e+03 1.005098228739004007e+00
1.984393197945246357e+03 1.005007885066603324e+00
1.984454494165467622e+03 1.005847622294254284e+00
1.984474926337628858e+03 1.005543310072674057e+00
1.984495358409796609e+03 1.005726425611306762e+00
1.984515790381497936e+03 1.005584694131848922e+00
1.984536222552727850e+03 1.005432189532694531e+00
1.984556654623498616e+03 1.005505563170459915e+00
1.984577086594268621e+03 1.005460215132277568e+00
1.984597518764101551e+03 1.005453614823566877e+00
1.984617950833940995e+03 1.005316878431010919e+00
1.984638382903314778e+03 1.005164027344798372e+00
1.984658814971749962e+03 1.005243580494837641e+00
1.984679247040192422e+03 1.005041001641771459e+00
1.984699679108627606e+03 1.005101488606190197e+00
1.984720111276139505e+03 1.004957734240966127e+00
1.984740543243184220e+03 1.004912015003941894e+00
1.984760975410223182e+03 1.004866261657694437e+00
1.984781407476802997e+03 1.004885072198167917e+00
1.984801839442916389e+03 1.004976878564552090e+00
1.984822271608558367e+03 1.004832191068437020e+00
1.984842703673741198e+03 1.004774855726629168e+00
1.984863135638457607e+03 1.004763706535344303e+00
1.984883567803168262e+03 1.004627113540746741e+00
1.984965296056907391e+03 1.005463803387750099e+00
1.984985728019295493e+03 1.005533840412577096e+00
1.985006160181212181e+03 1.005356346282755275e+00
1.985026592243135383e+03 1.005453012343308528e+00
1.985047024304127262e+03 1.005386942952048335e+00
1.985067456365111866e+03 1.005342937181408658e+00
1.985087888425638084e+03 1.005195521817572990e+00
1.985108320485698641e+03 1.005360099863544354e+00
1.985128752545286261e+03 1.005384616737833303e+00
1.985149184604881157e+03 1.005137422150723214e+00
1.985169616563543968e+03 1.005126456905606203e+00
1.985190048722201027e+03 1.005172554824618425e+00
1.985210480780398939e+03 1.005259279960909691e+00
1.985230912938131951e+03 1.005116960793458913e+00
1.985251344895390503e+03 1.005131012575219751e+00
1.985271776952191431e+03 1.005063377814253256e+00
1.985292209108527459e+03 1.005012623290171270e+00
1.985312641064854688e+03 1.005013994968217528e+00
1.985333073120258632e+03 1.004953347203175307e+00
1.985353505275663338e+03 1.004661562289911991e+00
1.985373937230593583e+03 1.004764679170284669e+00
1.985435233393072849e+03 1.005488360810248283e+00
1.985455665446614148e+03 1.005483893546172514e+00
1.985476097599690547e+03 1.005361437432367167e+00
1.985496529552292486e+03 1.005380449495700157e+00
1.985516961604436801e+03 1.005315284346907312e+00
1.985537393756116217e+03 1.005398935128420268e+00
1.985557825807321933e+03 1.005350956329387424e+00
1.985578257758534164e+03 1.005260852465708732e+00
1.985598689908816596e+03 1.005138577513644993e+00
1.985619121959090990e+03 1.005254416090101355e+00
1.985639553908906237e+03 1.005276453084644306e+00
1.985659986058257346e+03 1.005132197696698260e+00
1.985680418107600417e+03 1.005062854690146779e+00
1.985700850256020203e+03 1.005113942649287884e+00
1.985721282204438467e+03 1.005032649928866872e+00
1.985741714252384554e+03 1.005109237664809863e+00
1.985762146399873018e+03 1.005064655169855659e+00
1.985782578346894297e+03 1.004924912640967616e+00
1.985803010393443401e+03 1.004946316526562189e+00
1.985823442539534881e+03 1.004876445697184595e+00
1.985843874485624838e+03 1.004811001061593823e+00
1.985864306531242619e+03 1.005045568797143796e+00
1.985925602665316546e+03 1.005808571584387190e+00
1.985946034709078958e+03 1.005583414339873416e+00
1.985966466752841370e+03 1.005645051794467504e+00
1.985986898796130845e+03 1.005624181996658040e+00
1.986007330838961934e+03 1.005667790638485215e+00
1.986027762881327362e+03 1.005336642811546666e+00
1.986048194923219853e+03 1.005277978428221530e+00
1.986068627064654720e+03 1.005296948899185194e+00
1.986089059006088064e+03 1.005399041806755989e+00
1.986109491047049232e+03 1.005157341414976591e+00
1.986129923187552777e+03 1.005380362482375611e+00
1.986150355127581861e+03 1.005239386626627152e+00
1.986170787267154083e+03 1.005201849948604842e+00
1.986191219306259882e+03 1.005213365465985387e+00
1.986211651245364919e+03 1.005036587281797011e+00
1.986232083383532881e+03 1.005111284914306902e+00
1.986252515421707358e+03 1.004920720861076866e+00
1.986272947359408136e+03 1.004890405940928266e+00
1.986293379497117712e+03 1.004981920290595854e+00
1.986313811533895205e+03 1.004787648947665479e+00
1.986334243470671936e+03 1.004946654138260786e+00
1.986354675606511591e+03 1.004869255960214369e+00
1.986375107642357762e+03 1.004612520710134627e+00
1.986395539677730994e+03 1.004561664728516490e+00
1.986415971713111503e+03 1.004666801710228707e+00
1.986436403747560689e+03 1.004624603902443791e+00
1.986456835782002599e+03 1.004453147975256977e+00
1.986477267815520463e+03 1.004426684786927204e+00
